Model,Category,Word,Instance_ID,Step,Description,Guess
gemma-2-9b-it,Low-Freq Abstract,Fortitude,45,4,The ability to bounce back.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,46,4,Positive result from hardship.,triumph
gemma-2-9b-it,Low-Freq Abstract,Fortitude,47,4,Perseverance in hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,48,4,Strength within helps overcome challenges.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,49,4,Strength helps us endure hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,50,4,"Shaped by adversity, it symbolizes strength and helps its owner conquer obstacles.",sword
gemma-2-9b-it,Low-Freq Abstract,Fortitude,51,4,Tough times fuel advancement through perseverance.,progress
gemma-2-9b-it,Low-Freq Abstract,Fortitude,52,4,Success comes after hardship.,triumph
gemma-2-9b-it,Low-Freq Abstract,Fortitude,53,4,Persistence helps overcome challenges.,obstacles
gemma-2-9b-it,Low-Freq Abstract,Fortitude,54,4,Strong perseverance.,stamina
gemma-2-9b-it,Low-Freq Abstract,Fortitude,55,4,Recovering from hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,56,4,Resilience and strength of character are common themes in narratives.,lion
gemma-2-9b-it,Low-Freq Abstract,Fortitude,57,4,Indomitable spirit.,spirit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,58,4,Progress depends on the ability to bounce back.,progress
gemma-2-9b-it,Low-Freq Abstract,Fortitude,59,4,Obstacles foster progress through determination.,growth
gemma-2-9b-it,Low-Freq Abstract,Fortitude,60,4,Bouncing back from adversity.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,61,4,"True friendship endures hardship and offers strength when facing difficulties, reviving a weary soul with unwavering support.",friendship
gemma-2-9b-it,Low-Freq Abstract,Fortitude,62,4,Strength of character overcomes obstacles.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,63,4,Willpower overcomes hardship.,determination
gemma-2-9b-it,Low-Freq Abstract,Fortitude,64,4,Obstacles drive progress when confronted with resilience.,advancement
gemma-2-9b-it,Low-Freq Abstract,Fortitude,65,4,Your strength comes from within.,self
gemma-2-9b-it,Low-Freq Abstract,Fortitude,66,4,Bouncing back from hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,67,4,"Strength fosters resilience, driving progress and strength.",character
gemma-2-9b-it,Low-Freq Abstract,Fortitude,68,4,Resilience and resolve.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,69,4,An empowered woman helps others conquer challenges and persevere.,leader
gemma-2-9b-it,Low-Freq Abstract,Fortitude,70,4,"Inner strength and unwavering resolve overcome both internal and external difficulties, leading to triumph over obstacles and self-improvement.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,71,4,Resilience in hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,72,4,Inner fortitude and tenacity.,spirit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,73,4,Recovering from hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,74,4,Strength forged in adversity.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,75,4,Resilience forged in hardship is unyielding.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,76,4,Strength to withstand difficulties and keep going.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,77,4,Inner fortitude builds the ability to withstand hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,78,4,Bouncing back from hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,79,4,Bouncing back from hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,80,4,"A symbol of resilience forged in adversity, it provides solace and courage in challenging times.",scar
gemma-2-9b-it,Low-Freq Abstract,Fortitude,81,4,Latent potential for progress.,potential
gemma-2-9b-it,Low-Freq Abstract,Fortitude,82,4,Persistence.,marathon
gemma-2-9b-it,Low-Freq Abstract,Fortitude,83,4,Resilience grows from within.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,84,4,"Created from celestial material, this artifact grants its possessor the ability to conquer any challenge and succeed.",sword
gemma-2-9b-it,Low-Freq Abstract,Fortitude,85,4,Challenges strengthen you.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,86,4,Bouncing back from hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,87,4,Stamina,stamina
gemma-2-9b-it,Low-Freq Abstract,Fortitude,88,4,Triumphing over obstacles fosters personal development.  Try again!,growth
gemma-2-9b-it,Low-Freq Abstract,Fortitude,89,4,Inner strength builds resilience.,fortitude
gemma-2-9b-it,Low-Freq Abstract,Fortitude,90,4,Inner strength empowers perseverance during adversity.,courage
gemma-2-9b-it,Low-Freq Abstract,Fortitude,91,4,Strength overcomes hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,92,4,"Strength of character builds the ability to bounce back, resulting in progress and rebirth.",fortitude
gemma-2-9b-it,Low-Freq Abstract,Fortitude,93,4,"It boosts strength, resilience, and courage.",amulet
gemma-2-9b-it,Low-Freq Abstract,Fortitude,94,4,Builds resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,95,4,Resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,96,4,Trustworthy assistance.,support
gemma-2-9b-it,Low-Freq Abstract,Fortitude,97,4,Strength of character conquers challenges.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,98,4,The ability to bounce back.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,99,4,Hardship fosters progress via resilience.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,100,4,Resilience empowers you through challenges.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,1,5,Strength of spirit conquers obstacles.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,2,5,Unwavering resolve.,determination
gemma-2-9b-it,Low-Freq Abstract,Fortitude,3,5,Inner fortitude conquers adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,4,5,Indomitable strength.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,5,5,Ongoing struggle.,adversity
gemma-2-9b-it,Low-Freq Abstract,Fortitude,6,5,Challenges pave the way for victory.,success
gemma-2-9b-it,Low-Freq Abstract,Fortitude,7,5,Bouncing back.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,8,5,Strength breeds toughness.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,9,5,Resilience born from adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,10,5,Real friends provide support and motivation during tough times.,friends
gemma-2-9b-it,Low-Freq Abstract,Fortitude,11,5,Strength of spirit and perseverance.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,12,5,Resilience overcomes challenges with persistence.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,13,5,Perseverance and toughness.,person
gemma-2-9b-it,Low-Freq Abstract,Fortitude,14,5,Overcome challenges for progress.,progress
gemma-2-9b-it,Low-Freq Abstract,Fortitude,15,5,Strength from struggle.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,16,5,Strength endures hardship.,spirit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,17,5,Inner strength builds resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,18,5,Resilience overcomes adversity.,endurance
gemma-2-9b-it,Low-Freq Abstract,Fortitude,19,5,A loyal companion offers help and strength in difficult times.,friend
gemma-2-9b-it,Low-Freq Abstract,Fortitude,20,5,Obstacles build resilience.,perseverance
gemma-2-9b-it,Low-Freq Abstract,Fortitude,21,5,Resilience helps overcome obstacles.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,22,5,Strong and persistent.,ambition
gemma-2-9b-it,Low-Freq Abstract,Fortitude,23,5,Resilience under pressure.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,24,5,"Unwavering resolve, optimism, and tenacity.",optimism
gemma-2-9b-it,Low-Freq Abstract,Fortitude,25,5,Bouncing back from adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,26,5,This item grants strength and toughness.  Stories say it fights away sadness and increases willpower.,artifact
gemma-2-9b-it,Low-Freq Abstract,Fortitude,27,5,Hopeful endurance against hopelessness.,hope
gemma-2-9b-it,Low-Freq Abstract,Fortitude,28,5,Overcoming hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,29,5,Unconditional support empowers resilience and healing during hardships.,support
gemma-2-9b-it,Low-Freq Abstract,Fortitude,30,5,Recovering.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,31,5,The ability to bounce back.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,32,5,Persistence leads to success.,determination
gemma-2-9b-it,Low-Freq Abstract,Fortitude,33,5,Strength helps overcome obstacles.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,34,5,Recovering.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,35,5,"A motivating picture showing bravery, often portrayed as facing challenges directly.",lion
gemma-2-9b-it,Low-Freq Abstract,Fortitude,36,5,Inner fortitude.,fortitude
gemma-2-9b-it,Low-Freq Abstract,Fortitude,37,5,Strength in adversity.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,38,5,Invincible resilience.,armor
gemma-2-9b-it,Low-Freq Abstract,Fortitude,39,5,Strength of character.,courage
gemma-2-9b-it,Low-Freq Abstract,Fortitude,40,5,Loyal friend.,dog
gemma-2-9b-it,Low-Freq Abstract,Fortitude,41,5,Strong person overcoming adversity.,hero
gemma-2-9b-it,Low-Freq Abstract,Fortitude,42,5,Obstacles foster growth.,development
gemma-2-9b-it,Low-Freq Abstract,Fortitude,43,5,Resilience is fostered by determination.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,44,5,Resilience fuels success by overcoming obstacles and fostering growth.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,45,5,Resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,46,5,Growth through adversity.,growth
gemma-2-9b-it,Low-Freq Abstract,Fortitude,47,5,Endurance through difficulty.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,48,5,Inner fortitude conquers adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,49,5,Resilience aids in overcoming adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,50,5,"Forged in hardship, it represents resilience and empowers its possessor to overcome challenges.",scar
gemma-2-9b-it,Low-Freq Abstract,Fortitude,51,5,Challenges drive progress with resilience.,advancement
gemma-2-9b-it,Low-Freq Abstract,Fortitude,52,5,Challenges precede triumph.,success
gemma-2-9b-it,Low-Freq Abstract,Fortitude,53,5,Tenacity conquers obstacles.,persistence
gemma-2-9b-it,Low-Freq Abstract,Fortitude,54,5,Unwavering determination.,person
gemma-2-9b-it,Low-Freq Abstract,Fortitude,55,5,Bouncing back from adversity.,recovery
gemma-2-9b-it,Low-Freq Abstract,Fortitude,56,5,Stories often feature characters who overcome challenges.,themes
gemma-2-9b-it,Low-Freq Abstract,Fortitude,57,5,Unbreakable will.,person
gemma-2-9b-it,Low-Freq Abstract,Fortitude,58,5,Resilience fuels advancement.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,59,5,Challenges drive advancement through persistence.,obstacles
gemma-2-9b-it,Low-Freq Abstract,Fortitude,60,5,Recovering from setbacks.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,61,5,"Real friends are there through tough times, offering comfort and encouragement.",friendship
gemma-2-9b-it,Low-Freq Abstract,Fortitude,62,5,Resilience triumphs over challenges.,character
gemma-2-9b-it,Low-Freq Abstract,Fortitude,63,5,Determination conquers adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,64,5,Challenges fuel advancement when met with perseverance.,progress
gemma-2-9b-it,Low-Freq Abstract,Fortitude,65,5,Power originates from your core.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,66,5,Recovering from adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,67,5,"Powerful individuals are more enduring, leading to advancements and increased power.",progress
gemma-2-9b-it,Low-Freq Abstract,Fortitude,68,5,Strength and determination.,character
gemma-2-9b-it,Low-Freq Abstract,Fortitude,69,5,A strong woman supports others through difficulties and encourages their resilience.,mentor
gemma-2-9b-it,Low-Freq Abstract,Fortitude,70,5,"Resilience and determination conquer challenges, fostering growth and success.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,71,5,Bouncing back from adversity.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,72,5,Inner strength and persistence.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,73,5,Healing from adversity.,person
gemma-2-9b-it,Low-Freq Abstract,Fortitude,74,5,Resilience born from challenges.,character
gemma-2-9b-it,Low-Freq Abstract,Fortitude,75,5,Strength gained through struggle is unshakeable.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,76,5,Resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,77,5,Strength of character allows you to endure difficult times.,fortitude
gemma-2-9b-it,Low-Freq Abstract,Fortitude,78,5,Recovering from adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,79,5,Recovering from adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,80,5,"A testament to strength born from hardship, it offers comfort and bravery during difficult periods.",hope
gemma-2-9b-it,Low-Freq Abstract,Fortitude,81,5,Hidden possibility of advancement.,potential
gemma-2-9b-it,Low-Freq Abstract,Fortitude,82,5,Determination.,stubbornness
gemma-2-9b-it,Low-Freq Abstract,Fortitude,83,5,Inner strength builds resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,84,5,"Made from stars, this object ensures victory in all endeavors.",artifact
gemma-2-9b-it,Low-Freq Abstract,Fortitude,85,5,Difficulties make you grow.,obstacles
gemma-2-9b-it,Low-Freq Abstract,Fortitude,86,5,Recovering from adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,87,5,Endurance.,endurance
gemma-2-9b-it,Low-Freq Abstract,Fortitude,88,5,Overcoming challenges leads to growth.  Try again!,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,89,5,Resilience stems from inner fortitude.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,90,5,Resilience blossoms from inner fortitude.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,91,5,Resilience conquers adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,92,5,"Resilience grows from inner strength, leading to advancement and renewal.",resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,93,5,"Enhances power, toughness, and bravery.",training
gemma-2-9b-it,Low-Freq Abstract,Fortitude,94,5,Strengthens ability to cope.,therapy
gemma-2-9b-it,Low-Freq Abstract,Fortitude,95,5,The ability to bounce back.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,96,5,Reliable help.,help
gemma-2-9b-it,Low-Freq Abstract,Fortitude,97,5,Resilience overcomes adversity.,character
gemma-2-9b-it,Low-Freq Abstract,Fortitude,98,5,Resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,99,5,Tough times build strength.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,100,5,Challenges become surmountable with resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,1,6,Inner fortitude overcomes challenges.,spirit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,2,6,Firm determination.,resolve
gemma-2-9b-it,Low-Freq Abstract,Fortitude,3,6,Strength of spirit overcomes hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,4,6,Unbreakable resilience.,spirit
gemma-2-9b-it,Low-Freq Abstract,Fortitude,5,6,Continuous fight.,war
gemma-2-9b-it,Low-Freq Abstract,Fortitude,6,6,Obstacles lead to triumph.,victory
gemma-2-9b-it,Low-Freq Abstract,Fortitude,7,6,Recovering.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,8,6,Resilience comes from power.,mind
gemma-2-9b-it,Low-Freq Abstract,Fortitude,9,6,Strength forged in hardship.,strength
gemma-2-9b-it,Low-Freq Abstract,Fortitude,10,6,True companions offer encouragement and strength when facing difficulties.,friends
gemma-2-9b-it,Low-Freq Abstract,Fortitude,11,6,Inner fortitude and determination.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,12,6,Persistence helps resilience conquer obstacles.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,13,6,Grit and resilience.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,14,6,Triumph over obstacles to advance.,progress
gemma-2-9b-it,Low-Freq Abstract,Fortitude,15,6,Resilience through hardship.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,16,6,Resilience persists through adversity.,resilience
gemma-2-9b-it,Low-Freq Abstract,Fortitude,17,6,Strength from within fortifies endurance.,strength
